Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
978,CA-2018-159366,2018-07-01,2018-10-01,First Class,BW-11110,Bart Watters,Corporate,United States,Detroit,Michigan,-17331,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982
980,CA-2016-157035,2016-09-12,2016-12-12,First Class,KB-16600,Ken Brennan,Corporate,United States,Columbus,Indiana,-18335,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02
981,CA-2017-144939,2017-03-10,2017-08-10,Standard Class,EB-13870,Emily Burns,Consumer,United States,New York City,New York,10035,East,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,599.292
988,CA-2016-146829,2016-10-03,2016-10-03,Same Day,TS-21340,Toby Swindell,Consumer,United States,Houston,Texas,11505,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,1.112
992,CA-2017-110023,2017-09-09,2017-11-09,First Class,TS-21610,Troy Staebel,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.624
1007,CA-2016-105312,2016-06-11,2016-09-11,First Class,MT-17815,Meg Tillman,Consumer,United States,Scottsdale,Arizona,19718,West,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08
1010,CA-2018-135034,2018-01-08,2018-03-08,First Class,AT-10735,Annie Thurman,Consumer,United States,Chicago,Illinois,-4883,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,95.984
1017,CA-2016-108665,2016-06-07,2016-10-07,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,New York City,New York,10011,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96
1042,CA-2017-102981,2017-06-09,2017-09-09,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,New York City,New York,10035,East,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86
1044,CA-2018-115651,2018-09-07,2018-12-07,First Class,NS-18640,Noel Staavos,Corporate,United States,Chicago,Illinois,-4926,Central,OFF-AR-10001130,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",8.84
1051,US-2016-153500,2016-03-07,2016-05-07,First Class,DG-13300,Deirdre Greer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,168.464
1054,CA-2016-110667,2016-04-04,2016-08-04,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,New York City,New York,10009,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16
1068,CA-2017-157686,2017-01-10,2017-02-10,First Class,BD-11620,Brian DeCherney,Consumer,United States,San Francisco,California,28586,West,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848
1083,US-2017-143819,2017-01-03,2017-05-03,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Yonkers,New York,10701,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,836.592
1087,CA-2017-167584,2017-12-08,2017-12-08,Same Day,LC-16870,Lena Cacioppo,Consumer,United States,Des Moines,Iowa,-15221,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,6.48
1090,CA-2018-158407,2018-04-06,2018-10-06,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,Monroe,North Carolina,28110,South,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984
1118,CA-2016-142755,2016-04-09,2016-08-09,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Roswell,Georgia,30076,South,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,279.9
1128,CA-2016-105970,2016-02-03,2016-07-03,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,-18162,Central,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,10.16
1133,US-2017-114776,2017-06-12,2017-07-12,First Class,GG-14650,Greg Guthrie,Corporate,United States,Antioch,California,28973,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,19.44
1134,US-2017-134908,2017-05-06,2017-09-06,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",124.608
1136,US-2017-148803,2017-11-12,2017-11-12,Same Day,LR-16915,Lena Radford,Consumer,United States,Homestead,Florida,-32506,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,85.224
1147,CA-2016-112452,2016-04-04,2016-04-04,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,-16625,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,644.076
1159,CA-2017-149314,2017-02-07,2017-07-07,Second Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,24468,West,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,195.184
1162,CA-2015-126522,2015-01-09,2015-05-09,Second Class,LT-16765,Larry Tron,Consumer,United States,Escondido,California,26489,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94
1163,CA-2015-127964,2015-03-03,2015-08-03,Standard Class,AP-10720,Anne Pryor,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,9.99
1166,CA-2015-117709,2015-04-05,2015-08-05,Standard Class,PM-18940,Paul MacIntyre,Consumer,United States,Jackson,Michigan,-16335,Central,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,46.8
1167,CA-2016-125416,2016-02-11,2016-02-11,Same Day,KC-16540,Kelly Collister,Consumer,United States,Seattle,Washington,32579,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,447.93
1168,CA-2018-145226,2018-08-12,2018-10-12,Second Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48
1178,CA-2017-113621,2017-01-12,2017-05-12,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,20852,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,172.5
1198,CA-2017-130946,2017-08-04,2017-12-04,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,11505,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928
1206,CA-2018-133235,2018-01-08,2018-04-08,First Class,LH-16750,Larry Hughes,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96
1223,CA-2017-126004,2017-04-12,2017-05-12,First Class,BM-11140,Becky Martin,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",113.79
1229,CA-2018-100013,2018-06-11,2018-11-11,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Los Angeles,California,24509,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28
1253,CA-2016-154956,2016-04-07,2016-09-07,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Milwaukee,Wisconsin,-12327,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96
1263,CA-2018-105053,2018-07-07,2018-09-07,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Long Beach,New York,11561,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,17.472
1264,CA-2017-155992,2017-01-10,2017-02-10,First Class,CC-12220,Chris Cortes,Consumer,United States,La Porte,Indiana,-19186,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,69.9
1266,CA-2018-110380,2018-02-09,2018-07-09,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,San Francisco,California,28586,West,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,6.57
1270,CA-2018-100426,2018-04-06,2018-08-06,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Florence,Alabama,-29906,South,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48
1278,CA-2017-148698,2017-02-05,2017-07-05,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Houston,Texas,11534,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352
1279,CA-2015-163293,2015-08-09,2015-11-09,First Class,KC-16255,Karen Carlisle,Corporate,United States,Macon,Georgia,31204,South,TEC-AC-10004209,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,32.97
1281,CA-2017-160815,2017-05-09,2017-06-09,First Class,TR-21325,Toby Ritter,Consumer,United States,Cedar Rapids,Iowa,-13134,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,278.4
1282,CA-2018-122154,2018-09-04,2018-11-04,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216,South,OFF-LA-10000121,Office Supplies,Labels,Avery 48,15.12
1285,US-2016-149692,2016-06-12,2016-12-12,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Austin,Texas,13209,Central,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,2.772
1287,CA-2016-124268,2016-04-07,2016-08-07,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,New York City,New York,10035,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15.48
1291,CA-2017-163384,2017-10-11,2017-12-11,First Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,28586,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",13.216
1299,CA-2017-134425,2017-08-12,2017-12-12,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Saint Paul,Minnesota,-10430,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95
1300,CA-2016-121391,2016-04-10,2016-07-10,First Class,AA-10315,Alex Avila,Consumer,United States,San Francisco,California,28573,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",26.96
1304,US-2018-126179,2018-03-07,2018-07-07,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99
1319,CA-2015-160773,2015-01-07,2015-05-07,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Deltona,Florida,32725,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92
1321,CA-2018-167703,2018-03-02,2018-08-02,Standard Class,MC-17575,Matt Collins,Consumer,United States,Cincinnati,Ohio,-20305,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5.229
1323,CA-2018-121804,2018-03-03,2018-08-03,Standard Class,LP-17095,Liz Preis,Consumer,United States,Murray,Kentucky,-23465,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,72.8
1324,CA-2018-162635,2018-09-10,2018-10-10,First Class,EB-14170,Evan Bailliet,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.816
1331,CA-2018-127705,2018-02-06,2018-06-06,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Lorain,Ohio,-21484,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97
1335,CA-2015-121664,2015-06-05,2015-10-05,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Los Angeles,California,24513,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,140.736
1337,US-2018-123281,2018-02-04,2018-07-04,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Los Angeles,California,24472,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11
1341,CA-2018-113481,2018-02-01,2018-04-01,First Class,AS-10045,Aaron Smayling,Corporate,United States,Jacksonville,North Carolina,28540,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7
1351,CA-2015-153976,2015-03-10,2015-08-10,Second Class,BP-11290,Beth Paige,Consumer,United States,Evanston,Illinois,-5335,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",258.279
1353,CA-2018-162978,2018-04-05,2018-09-05,Standard Class,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,28573,West,TEC-PH-10003092,Technology,Phones,Motorola L804,183.96
1356,US-2015-160444,2015-05-07,2015-05-07,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,11500,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",220.776
1358,CA-2017-145247,2017-05-05,2017-07-05,First Class,ND-18370,Natalie DeCherney,Consumer,United States,Louisville,Kentucky,-25322,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14
1364,US-2018-155425,2018-10-11,2018-11-11,First Class,AB-10600,Ann Blume,Corporate,United States,Tucson,Arizona,20169,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38.388
1369,CA-2018-133249,2018-08-07,2018-11-07,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Pico Rivera,California,25124,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9
1372,CA-2018-136672,2018-07-03,2018-12-03,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08
1373,US-2015-157021,2015-01-04,2015-06-04,Second Class,KM-16720,Kunst Miller,Consumer,United States,Vallejo,California,29055,West,OFF-LA-10002312,Office Supplies,Labels,Avery 490,29.6
1376,CA-2015-126361,2015-04-08,2015-09-08,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,18526,West,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75
1382,US-2017-100566,2017-03-09,2017-09-09,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Aurora,Illinois,-5031,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",83.952
1383,US-2017-108504,2017-05-02,2017-05-02,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080,South,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98
1394,CA-2018-124828,2018-03-07,2018-04-07,First Class,YS-21880,Yana Sorensen,Corporate,United States,Burlington,North Carolina,27217,South,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,9.552
1401,CA-2017-159212,2017-01-11,2017-05-11,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8
1405,US-2015-118486,2015-06-04,2015-08-04,First Class,SD-20485,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.304
1408,CA-2017-130407,2017-02-09,2017-06-09,Standard Class,KD-16270,Karen Daniels,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,75.48
1411,CA-2018-105144,2018-04-11,2018-11-11,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,Grand Prairie,Texas,9515,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,23.68
1443,CA-2018-117695,2018-05-08,2018-08-08,First Class,PW-19030,Pauline Webber,Corporate,United States,Richmond,Kentucky,-25061,South,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76
1444,CA-2016-166135,2016-01-10,2016-06-10,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Aurora,Colorado,14477,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",139.424
1450,CA-2016-145821,2016-01-05,2016-07-05,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,24472,West,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,88.752
1460,CA-2015-155271,2015-04-05,2015-04-05,Same Day,AA-10480,Andrew Allen,Consumer,United States,Middletown,Connecticut,6457,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46
1461,CA-2016-119907,2016-01-12,2016-08-12,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,Washington,32567,West,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,55.424
1474,US-2016-105676,2016-01-12,2016-02-12,Same Day,NM-18520,Neoma Murray,Consumer,United States,Houston,Texas,11500,Central,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",6.688
1480,US-2017-108455,2017-02-12,2017-08-12,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,28586,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92
1487,CA-2016-140410,2016-03-11,2016-07-11,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,24472,West,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,1212.848
1496,CA-2018-152485,2018-04-09,2018-08-09,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,9483,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",10.192
1505,CA-2016-153388,2016-01-08,2016-07-08,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,24468,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72
1509,CA-2018-108294,2018-10-12,2018-10-12,Same Day,LS-16975,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,2568,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5
1518,CA-2015-111059,2015-03-02,2015-06-02,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,32569,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,83.84
1522,CA-2016-144806,2016-06-12,2016-11-12,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,20169,West,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",206.112
